response_id,participant_id,age_range,education_level,occupation_category,ai_knowledge_level,domain_knowledge_level,image_id,image_label,domain,model_predicted_class,selected_option,selected_method,satisfaction,confidence,understanding,mean_helpfulness,preferred_response_length,preferred_technical_level,preferred_format,preferred_explanation_types,main_goals,perceived_error_impact
R0188,P011,18–24,Grado,Profesional de otro sector,4,2,5,img_05,Naturaleza / animales,Mariposa,Opción A,Anchor,1,1,1,1.0,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen), No tengo preferencia / me da igual","Transparencia: entender por qué el sistema tomó esa decisión, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0189,P012,18–24,Master,Estudiante,4,3,3,img_03,Naturaleza / animales,Serpiente,Opción E,Saliency,5,5,4,4.666666666666667,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",Medio: el error podría causar cierta confusión o problema
R0190,P022,18–24,Grado,Investigador/a (académico),4,2,4,img_04,Naturaleza / animales,Araña,Opción E,Saliency,4,4,4,4.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Alto: el error podría tener consecuencias importantes
R0191,P019,18–24,Grado,Estudiante,4,3,3,img_03,Naturaleza / animales,Serpiente,Opción E,Saliency,3,2,4,3.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Medio: el error podría causar cierta confusión o problema
R0192,P003,18–24,Grado,Estudiante,4,4,6,img_06,Naturaleza / animales,Tigre,Opción C,Integrated Gradients,4,4,4,4.0,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",Medio: el error podría causar cierta confusión o problema
R0193,P009,18–24,Prefiero no contestar,Prefiero no contestar,1,2,2,img_02,Naturaleza / animales,Pato,Opción C,Integrated Gradients,2,4,4,3.3333333333333335,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,No tengo preferencia / me da igual,"Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",Medio: el error podría causar cierta confusión o problema
R0194,P011,18–24,Grado,Profesional de otro sector,4,2,6,img_06,Naturaleza / animales,Tigre,Opción A,Anchor,4,4,3,3.6666666666666665,Media: explicación breve con algo de detalle,Simple: lenguaje claro y sin tecnicismos,Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen), No tengo preferencia / me da igual","Transparencia: entender por qué el sistema tomó esa decisión, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0195,P010,25–34,Doctorado,Investigador/a (académico),5,3,9,img_09,Naturaleza / animales,Aguila,Opción B,Grad-CAM,4,5,4,4.333333333333333,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0196,P008,18–24,Bachillerato/FP,Estudiante,2,2,7,img_07,Naturaleza / animales,Pajaro,Opción C,Integrated Gradients,4,3,3,3.3333333333333335,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",Medio: el error podría causar cierta confusión o problema
R0197,P020,25–34,Doctorado,"Investigador/a (académico), Docente / profesor/a",5,2,10,img_10,Naturaleza / animales,Elefante,Opción E,Saliency,4,4,5,4.333333333333333,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",Alto: el error podría tener consecuencias importantes
R0198,P024,18–24,Grado,Estudiante,5,2,7,img_07,Naturaleza / animales,Pajaro,Opción F (Ninguna),Ninguna,1,1,1,1.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0199,P010,25–34,Doctorado,Investigador/a (académico),5,3,6,img_06,Naturaleza / animales,Tigre,Opción A,Anchor,4,4,4,4.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0200,P027,18–24,Master,"Estudiante, Investigador/a (académico), Docente / profesor/a",5,3,9,img_09,Naturaleza / animales,Aguila,Opción D,LIME,3,3,3,3.0,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Texto breve + imagen,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Satisfacción: que la explicación resulte clara y útil para ti, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",Bajo: el error apenas tendría consecuencias
R0201,P024,18–24,Grado,Estudiante,5,2,1,img_01,Naturaleza / animales,Aguila,Opción B,Grad-CAM,4,4,3,3.6666666666666665,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0202,P008,18–24,Bachillerato/FP,Estudiante,2,2,3,img_03,Naturaleza / animales,Serpiente,Opción A,Anchor,2,2,2,2.0,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",Medio: el error podría causar cierta confusión o problema
R0203,P002,18–24,Grado,"Estudiante, Profesional del sector tecnológico / IA / datos",4,3,3,img_03,Naturaleza / animales,Serpiente,Opción A,Anchor,4,4,5,4.333333333333333,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",Medio: el error podría causar cierta confusión o problema
R0204,P017,18–24,Grado,"Estudiante, Investigador/a (académico)",4,2,6,img_06,Naturaleza / animales,Tigre,Opción C,Integrated Gradients,3,2,4,3.0,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti",Medio: el error podría causar cierta confusión o problema
